high_freq,low_freq,predict,label
0.107611194,0.774656653,0.882267847,0.81
0.023720043,0.89021039,0.913930433,0.82
0.110535032,0.827538192,0.938073224,0.81
0.031347435,0.751214921,0.782562357,0.78
0.019568788,0.760194361,0.779763149,0.75
0.052454331,0.826200426,0.878654757,0.67
0.007833611,0.713810265,0.721643876,0.67
-0.158302567,0.802194715,0.643892147,0.67
-0.153855495,0.803759456,0.649903961,0.69
-0.158475635,0.690362453,0.531886818,0.68
-0.144754644,0.70704335,0.562288705,0.66
-0.14109175,0.78594774,0.64485599,0.65
-0.163286699,0.717890859,0.554604159,0.68
-0.17525963,0.681745648,0.506486018,0.69
-0.147055761,0.680442989,0.533387228,0.65
-0.139187882,0.656027913,0.516840031,0.65
-0.014695619,0.694277942,0.679582323,0.66
-0.184730585,0.678305089,0.493574505,0.66
-0.004630188,0.716744781,0.712114593,0.66
-0.012365319,0.689447165,0.677081845,0.68
0.015525433,0.680338621,0.695864054,0.65
-0.025057133,0.720575571,0.695518438,0.66
-0.052653987,0.609384,0.556730013,0.67
0.061656157,0.672643483,0.734299639,0.67
0.077020038,0.60086149,0.677881528,0.69
0.08226162,0.689315736,0.771577356,0.66
0.030945362,0.700991511,0.731936873,0.65
-0.014432226,0.561487019,0.547054793,0.63
-0.028685313,0.659042478,0.630357165,0.64
-0.051494147,0.649874508,0.598380361,0.61
-0.04421845,0.664935768,0.620717317,0.58
-0.069654438,0.653275371,0.583620933,0.6
-0.10186318,0.647722423,0.545859243,0.61
-0.104483656,0.635534942,0.531051287,0.59
-0.095405835,0.636035085,0.54062925,0.59
-0.098831935,0.6238392,0.525007265,0.59
-0.018071314,0.682405949,0.664334635,0.58
0.012932959,0.616917849,0.629850807,0.58
0.008081775,0.653176665,0.66125844,0.58
0.005700066,0.576140046,0.581840112,0.59
0.014089031,0.554601014,0.568690045,0.58
0.034968806,0.570959926,0.605928731,0.59
0.029148666,0.599671662,0.628820327,0.59
0.033485735,0.608362615,0.64184835,0.6
0.055704718,0.601792872,0.65749759,0.59
0.059521702,0.58324182,0.642763522,0.61
0.072429832,0.614036679,0.686466511,0.61
0.098477323,0.655397534,0.753874858,0.62
0.103737476,0.643447936,0.747185411,0.62
0.119631384,0.613327384,0.732958768,0.61
0.096071527,0.539638519,0.635710046,0.63
0.123166019,0.602052748,0.725218768,0.61
0.149170576,0.649980068,0.799150644,0.6
-0.012706183,0.524230182,0.511523999,0.63
-0.026229406,0.649497569,0.623268163,0.59
0.001597901,0.57496196,0.576559861,0.59
-0.046946817,0.656319141,0.609372325,0.58
-0.043613407,0.533358574,0.489745167,0.59
-0.061709886,0.531549633,0.469839746,0.6
-0.055526412,0.605627239,0.550100827,0.57
-0.048996614,0.568663538,0.519666924,0.57
-0.083616253,0.628017485,0.544401232,0.57
-0.008669533,0.608926356,0.600256823,0.61
-0.008348824,0.598266661,0.589917837,0.65
0.035419615,0.632320821,0.667740437,0.63
0.078689269,0.589640498,0.668329767,0.61
-0.039400037,0.655004859,0.615604822,0.61
-0.062946046,0.630882561,0.567936516,0.62
-0.066475337,0.603333831,0.536858494,0.62
0.0622539,0.595872223,0.658126124,0.65
0.065483214,0.738850296,0.804333509,0.63
0.098740817,0.619220078,0.717960895,0.62
0.081041357,0.634267271,0.715308627,0.61
-0.017483294,0.605159342,0.587676048,0.6
-0.027062811,0.557616472,0.530553662,0.58
-0.039772822,0.666285098,0.626512276,0.59
-0.064894514,0.606370807,0.541476293,0.6
-0.055454983,0.603523672,0.548068689,0.6
-0.048953769,0.642214656,0.593260887,0.6
-0.02271546,0.573157549,0.550442088,0.6
-0.044873814,0.638518214,0.5936444,0.62
-0.045020445,0.621719599,0.576699154,0.63
-0.02723955,0.684387028,0.657147478,0.62
-0.021343502,0.651690781,0.630347279,0.67
-0.032754273,0.643723905,0.610969632,0.65
0.013043829,0.675593138,0.688636967,0.63
0.022910621,0.67592293,0.698833551,0.62
0.012181143,0.610178769,0.622359911,0.63
-0.021814649,0.625165939,0.60335129,0.63
-0.040251222,0.667951703,0.627700481,0.62
0.002409476,0.581062555,0.583472032,0.63
-0.008206816,0.698448181,0.690241365,0.64
0.024590336,0.64078331,0.665373646,0.63
0.035873068,0.635691762,0.67156483,0.65
0.025119077,0.651480496,0.676599573,0.66
0.021751723,0.615123808,0.636875532,0.65
0.019535922,0.625007689,0.644543611,0.66
0.05099334,0.661620796,0.712614135,0.67
0.062374384,0.645199358,0.707573742,0.68
0.073799211,0.682214141,0.756013352,0.68
0.085248919,0.625273645,0.710522564,0.68
0.086724328,0.666662335,0.753386663,0.67
0.088227915,0.658101737,0.746329652,0.68
0.079722238,0.64416343,0.723885668,0.66
0.091218985,0.64146769,0.732686676,0.67
-0.016601523,0.648451149,0.631849627,0.66
-0.008158643,0.658094466,0.649935823,0.67
-0.020277735,0.664560914,0.644283179,0.68
0.005318397,0.637570679,0.642889076,0.68
0.014418297,0.685099721,0.699518018,0.7
0.013395715,0.694056332,0.707452047,0.69
0.032383324,0.723769605,0.756152929,0.67
0.003461606,0.632794082,0.636255689,0.67
-0.021163422,0.65848428,0.637320858,0.67
-0.022575602,0.711498439,0.688922837,0.71
-0.021127549,0.687859833,0.666732284,0.7
0.027355671,0.700156689,0.72751236,0.7
0.019373441,0.697611511,0.716984951,0.7
0.019401291,0.749680102,0.769081393,0.72
0.01959693,0.668690741,0.688287671,0.7
0.035054512,0.734395087,0.769449599,0.7
0.014691901,0.741608024,0.756299925,0.7
0.015540181,0.588962913,0.604503093,0.69
-0.006391073,0.697912574,0.691521501,0.66
-0.017332967,0.68402195,0.666688983,0.68
-0.049274452,0.706627786,0.657353334,0.69
-0.038307572,0.698212147,0.659904574,0.69
0.004507155,0.63320744,0.637714595,0.7
0.002553869,0.684784412,0.687338281,0.7
-0.025835331,0.654072523,0.628237192,0.66
0.004054802,0.686561704,0.690616506,0.67
-0.035309458,0.715947747,0.680638289,0.66
-0.026641166,0.678581655,0.651940489,0.65
-0.036099387,0.697040141,0.660940753,0.64
-0.045957254,0.675411344,0.629454089,0.65
-0.020199387,0.606339157,0.58613977,0.66
-0.00822197,0.675360501,0.667138531,0.66
0.004514578,0.754346848,0.758861425,0.65
0.006670626,0.677969515,0.684640142,0.65
-0.001984518,0.637353957,0.635369438,0.68
0.002047286,0.718039274,0.72008656,0.69
0.034707933,0.653409541,0.688117474,0.7
0.047423541,0.651947916,0.699371456,0.68
0.060039236,0.629069984,0.68910922,0.67
0.042447981,0.627857685,0.670305666,0.69
0.035144308,0.657863557,0.693007865,0.69
0.020750911,0.661465585,0.682216496,0.68
0.017016318,0.682040632,0.699056949,0.68
0.004913645,0.722106218,0.727019863,0.69
0.012435739,0.686620593,0.699056332,0.69
0.021280558,0.682168782,0.70344934,0.7
0.020762057,0.670065343,0.690827401,0.72
0.03054436,0.622261226,0.652805586,0.7
0.050225616,0.777792752,0.828018368,0.72
0.029484436,0.695097804,0.72458224,0.7
0.021949921,0.657317102,0.679267023,0.71
0.000669304,0.641801894,0.642471198,0.69
0.009137314,0.701530516,0.71066783,0.7
-0.015587658,0.639589846,0.624002189,0.7
-0.007450916,0.727345288,0.719894372,0.69
-0.008387678,0.744077742,0.735690064,0.71
-0.017000192,0.711815596,0.694815403,0.7
0.009265439,0.663757503,0.673022942,0.68
0.001731932,0.71849227,0.720224201,0.68
-0.016461743,0.748377562,0.731915819,0.67
-0.0240075,0.655115128,0.631107627,0.68
-0.021786918,0.72830075,0.706513832,0.67
-0.0382541,0.642605722,0.604351621,0.67
-0.049553042,0.750185192,0.70063215,0.64
-0.05088456,0.646491528,0.595606968,0.64
-0.047436569,0.62515682,0.577720251,0.62
-0.046267194,0.715508521,0.669241327,0.6
-0.065307534,0.699645698,0.634338164,0.6
-0.084276875,0.61998266,0.535705785,0.6
-0.083293821,0.647728682,0.564434861,0.6
-0.052375629,0.66819948,0.615823851,0.58
-0.048662749,0.613861382,0.565198633,0.57
-0.064874287,0.624623418,0.559749131,0.56
-0.071111966,0.620944977,0.54983301,0.56
-0.077010477,0.558616757,0.48160628,0.56
-0.072909048,0.612929285,0.540020236,0.56
-0.068762254,0.666750312,0.597988058,0.55
-0.064697019,0.520547867,0.455850848,0.56
-0.070438462,0.598842084,0.528403622,0.56
-0.003459262,0.599993348,0.596534087,0.57
0.00399256,0.613572896,0.617565455,0.57
0.015518784,0.593984842,0.609503627,0.57
0.020345978,0.576919377,0.597265355,0.58
0.025046015,0.610875905,0.63592192,0.57
0.036583127,0.608542919,0.645126046,0.57
0.035290902,0.540509999,0.575800901,0.56
0.042986336,0.500216305,0.543202641,0.56
0.02962396,0.540970147,0.570594107,0.58
0.003350008,0.538849354,0.542199362,0.58
0.027678432,0.616555572,0.644234003,0.59
0.028575238,0.585030615,0.613605853,0.59
0.040428492,0.568900287,0.60932878,0.6
0.040448333,0.655816853,0.696265187,0.59
0.049215807,0.560745358,0.609961165,0.59
0.040442734,0.526805162,0.567247896,0.62
0.040523924,0.661400974,0.701924898,0.65
0.127366304,0.564186156,0.69155246,0.65
0.161551184,0.590774298,0.752325482,0.64
0.053417565,0.634441495,0.68785906,0.62
0.043774675,0.593923867,0.637698542,0.62
0.02299325,0.602019906,0.625013156,0.64
0.023192568,0.634127855,0.657320423,0.64
0.026496399,0.629917741,0.65641414,0.64
0.023284269,0.631393015,0.654677284,0.62
0.023076598,0.666773379,0.689849977,0.64
0.000927812,0.593428791,0.594356602,0.64
-0.016102678,0.647423327,0.631320649,0.64
-0.020431511,0.607475936,0.587044425,0.64
-0.024877392,0.613606691,0.588729299,0.66
-0.027287115,0.670612574,0.643325459,0.65
-0.010672094,0.631552756,0.620880662,0.67
-0.024692395,0.613763154,0.589070758,0.66
-0.008397887,0.669963896,0.661566009,0.66
-0.022110693,0.582722664,0.560611971,0.68
-0.025789067,0.657515109,0.631726041,0.69
-0.005762568,0.681582153,0.675819585,0.71
0.002659355,0.675091982,0.677751336,0.71
0.019337884,0.706651688,0.725989571,0.68
0.076513057,0.668331623,0.74484468,0.68
-0.015264733,0.688810289,0.673545556,0.66
-0.01850946,0.684758186,0.666248726,0.65
-0.040822343,0.659415662,0.618593319,0.65
-0.052448529,0.695371985,0.642923456,0.64
-0.055241936,0.685930729,0.630688793,0.63
-0.067340927,0.620529175,0.553188248,0.6
-0.079797691,0.718881428,0.639083737,0.61
-0.110652132,0.657420218,0.546768086,0.6
-0.094448037,0.653525889,0.559077852,0.61
-0.107928953,0.65833497,0.550406017,0.59
-0.077495331,0.572622776,0.495127445,0.58
-0.100005464,0.644458294,0.54445283,0.55
-0.111198243,0.592397213,0.48119897,0.54
-0.142582437,0.49586308,0.353280643,0.53
-0.153918313,0.584412038,0.430493726,0.52
-0.165251795,0.548353851,0.383102056,0.52
-0.17659282,0.514742792,0.338149972,0.52
-0.177958009,0.516853154,0.338895144,0.51
-0.179291796,0.625962138,0.446670343,0.51
-0.19056399,0.568998575,0.378434585,0.51
-0.191941423,0.571336508,0.379395085,0.51
-0.193364091,0.481951624,0.288587533,0.52
-0.050711659,0.544104099,0.493392441,0.54
-0.037806573,0.52294302,0.485136447,0.55
-0.014614636,0.549026906,0.534412271,0.54
-0.001776952,0.561269879,0.559492928,0.52
-0.023405354,0.523612678,0.500207324,0.52
-0.042029536,0.606524825,0.564495289,0.5
-0.040568277,0.635840297,0.59527202,0.5
-0.041946251,0.551726162,0.509779911,0.47
-0.027642237,0.584785461,0.557143225,0.49
-0.058291543,0.527384222,0.469092678,0.47
-0.009737759,0.535330296,0.525592536,0.49
-0.047513453,0.483916938,0.436403485,0.5
-0.025951881,0.530225396,0.504273515,0.51
-0.016683626,0.465254724,0.448571098,0.53
-0.007385397,0.490991592,0.483606196,0.52
0.026045786,0.488490462,0.514536249,0.53
0.00957576,0.507017791,0.516593552,0.54
0.030297186,0.531969309,0.562266495,0.55
0.041032997,0.578979313,0.620012311,0.58
0.051784497,0.563072383,0.61485688,0.59
0.081166842,0.482634217,0.563801059,0.59
0.091820716,0.553228974,0.64504969,0.58
0.083270703,0.527550399,0.610821103,0.59
0.071500258,0.552447617,0.623947875,0.61
0.093475169,0.617743015,0.711218184,0.59
0.114127482,0.587019622,0.701147104,0.6
0.077462841,0.548544645,0.626007486,0.59
0.105684988,0.672727525,0.778412514,0.58
0.033419056,0.612439692,0.645858748,0.57
0.022072089,0.645173073,0.667245161,0.57
0.010783599,0.61135298,0.622136579,0.56
0.009168341,0.697891951,0.707060292,0.58
-0.002553178,0.668891013,0.666337835,0.57
0.016154681,0.566767216,0.582921896,0.57
0.004887409,0.536753714,0.541641123,0.57
0.004308388,0.52725786,0.531566247,0.57
-0.00493792,0.575522482,0.570584563,0.58
-0.005335274,0.545870245,0.540534971,0.57
-0.034384865,0.593428075,0.55904321,0.59
-0.047160107,0.639855862,0.592695754,0.59
0.011834258,0.590129495,0.601963752,0.58
0.022023651,0.578011751,0.600035402,0.57
0.00830331,0.597896516,0.606199826,0.57
0.008000474,0.589062393,0.597062867,0.55
0.00083418,0.56169337,0.56252755,0.56
-0.059430015,0.556252241,0.496822226,0.56
-0.008600463,0.620745778,0.612145315,0.55
-0.007161035,0.575413823,0.568252789,0.53
-0.013484612,0.549114287,0.535629675,0.54
-0.036376252,0.583546638,0.547170386,0.52
-0.0269674,0.54657191,0.51960451,0.53
-0.046453821,0.568687677,0.522233857,0.53
-0.034547343,0.483052433,0.44850509,0.52
-0.01475946,0.542037427,0.527277967,0.52
-0.042750589,0.509103894,0.466353306,0.52
-0.017567053,0.56225419,0.544687137,0.53
-0.013683865,0.549480081,0.535796216,0.53
-0.002264952,0.551579177,0.549314226,0.55
-0.001603514,0.48923561,0.487632095,0.56
0.022172004,0.521154106,0.54332611,0.55
0.034473459,0.543123603,0.577597062,0.55
0.025908822,0.466840744,0.492749566,0.53
0.028271009,0.529505014,0.557776023,0.51
0.01020092,0.577505589,0.587706508,0.51
-0.004483842,0.559749663,0.555265821,0.5
-0.004566965,0.563070118,0.558503154,0.49
-0.013861264,0.462102622,0.448241358,0.49
-0.022725629,0.540751815,0.518026186,0.5
-0.08539757,0.474578619,0.389181049,0.49
-0.061381089,0.514088511,0.452707422,0.47
-0.085130379,0.486008435,0.400878056,0.48
-0.066378614,0.50190872,0.435530106,0.48
-0.113906016,0.477120101,0.363214085,0.49
-0.117900136,0.510696769,0.392796632,0.49
-0.113819427,0.486851126,0.373031699,0.47
-0.119843886,0.497885168,0.378041281,0.47
-0.028338489,0.470239431,0.441900941,0.45
-0.026860775,0.520861626,0.494000851,0.45
-0.016922479,0.536336303,0.519413823,0.46
-0.090052477,0.473712832,0.383660355,0.43
-0.002955967,0.431515545,0.428559578,0.42
-0.025402679,0.404598117,0.379195438,0.44
-0.03378403,0.464062929,0.430278899,0.42
-0.018193628,0.515308797,0.49711517,0.41
-0.036792107,0.454957962,0.418165855,0.43
-0.036479287,0.44335261,0.406873322,0.45
-0.013386295,0.445204735,0.43181844,0.44
0.009403485,0.460509837,0.469913322,0.49
0.001598041,0.484955698,0.486553739,0.46
0.054477997,0.484892875,0.539370872,0.44
0.027713963,0.443225861,0.470939823,0.46
0.010554049,0.475528926,0.486082975,0.46
0.031646543,0.453115374,0.484761917,0.47
0.033207593,0.48527202,0.518479613,0.46
0.016040682,0.415362626,0.431403308,0.45
0.036803266,0.465544522,0.502347788,0.47
-3.09E-05,0.455582142,0.455551239,0.47
0.016979457,0.505124271,0.522103728,0.48
0.014813916,0.484442621,0.499256538,0.51
0.007165281,0.39142549,0.398590772,0.54
0.036042618,0.468521029,0.504563646,0.54
0.0642875,0.481811017,0.546098516,0.54
0.063146133,0.552093506,0.615239639,0.52
0.061281433,0.489748001,0.551029434,0.52
0.040900864,0.556129336,0.5970302,0.53
0.039470302,0.544828236,0.584298539,0.52
0.050380543,0.48174262,0.532123164,0.53
-0.000983571,0.631924331,0.63094076,0.56
0.006922706,0.568136752,0.575059458,0.58
0.034421636,0.592531562,0.626953198,0.57
0.051909892,0.573958576,0.625868468,0.56
0.039516635,0.552295089,0.591811724,0.55
0.026256967,0.595980823,0.62223779,0.55
0.013553705,0.52254343,0.536097135,0.58
0.010205426,0.539628565,0.549833991,0.59
0.088317184,0.600765169,0.689082352,0.61
0.096853956,0.58748436,0.684338315,0.59
0.115440329,0.572006583,0.687446912,0.61
0.015268463,0.635045528,0.650313992,0.61
0.03201202,0.600824833,0.632836853,0.61
0.02819052,0.631112099,0.659302619,0.61
0.027712854,0.653926313,0.681639167,0.62
0.027386695,0.6582672,0.685653895,0.6
0.119317103,0.593023837,0.71234094,0.61
-0.021428762,0.626664102,0.60523534,0.59
0.000740905,0.587217748,0.587958653,0.6
-0.02166901,0.537875772,0.516206762,0.59
-0.014716159,0.625969827,0.611253668,0.57
-0.027338271,0.641840935,0.614502664,0.57
-0.050085143,0.637497425,0.587412282,0.57
-0.050557677,0.518643022,0.468085345,0.58
-0.087188739,0.562948883,0.475760144,0.56
-0.033594824,0.54530555,0.511710726,0.56
-0.057990434,0.585900009,0.527909575,0.56
-0.059098714,0.602579057,0.543480344,0.56
-0.060929499,0.570675611,0.509746113,0.54
-0.113389132,0.587815285,0.474426152,0.54
-0.143879354,0.607326686,0.463447332,0.54
-0.148129105,0.576821506,0.428692401,0.55
-0.15306124,0.538286924,0.385225685,0.56
-0.08088114,0.56243974,0.4815586,0.56
-0.137913113,0.636730731,0.498817618,0.56
-0.141853147,0.586338758,0.444485611,0.59
0.029378133,0.540119588,0.569497722,0.57
-0.047756976,0.519666433,0.471909458,0.59
-0.146089663,0.521801174,0.375711511,0.58
-0.130338049,0.5333004,0.402962351,0.59
0.023842703,0.618174434,0.642017137,0.58
-0.05546588,0.640776992,0.585311111,0.57
0.021541354,0.597953439,0.619494793,0.57
0.012000949,0.66654861,0.678549559,0.55
0.011776964,0.606226981,0.618003945,0.53
-0.007745062,0.493612766,0.485867705,0.52
-0.027539839,0.562773407,0.535233568,0.53
-0.037504614,0.541390955,0.503886342,0.51
-0.026901998,0.534303367,0.507401369,0.52
-0.047152007,0.557239115,0.510087109,0.53
-0.036815204,0.579714298,0.542899094,0.53
-0.026756921,0.538238704,0.511481783,0.53
-0.027150981,0.529475808,0.502324827,0.53
-0.027066827,0.567869604,0.540802776,0.55
-0.027224103,0.543141544,0.515917441,0.55
-0.00736503,0.516008019,0.508642989,0.59
-0.001087395,0.541733384,0.540645989,0.59
0.039148634,0.594379842,0.633528476,0.58
0.039902487,0.634927094,0.674829581,0.58
0.06142974,0.470298409,0.531728149,0.56
0.065678602,0.557425439,0.623104042,0.57
0.012615204,0.586699009,0.599314213,0.57
0.02231586,0.605105698,0.627421558,0.58
0.023833619,0.582584977,0.606418596,0.58
0.035456941,0.607361913,0.642818854,0.57
0.035476606,0.55117017,0.586646776,0.57
0.025597119,0.616132021,0.64172914,0.57
0.024913938,0.552261353,0.57717529,0.58
0.023490862,0.596662939,0.620153801,0.57
0.025346522,0.598781645,0.624128167,0.59
-0.025929378,0.557159901,0.531230522,0.61
0.021391512,0.727827728,0.74921924,0.6
0.042345929,0.574866652,0.617212581,0.63
0.001485565,0.643638909,0.645124474,0.64
0.029051521,0.622452974,0.651504495,0.66
0.037020917,0.664086282,0.701107199,0.65
0.055923323,0.66603148,0.721954803,0.64
0.043746503,0.634088635,0.677835138,0.65
0.031827468,0.608189583,0.640017051,0.64
0.038556225,0.630637765,0.66919399,0.66
0.010948875,0.635379016,0.646327891,0.66
0.046175811,0.645737886,0.691913697,0.66
0.027247176,0.668459833,0.695707009,0.64
0.025503547,0.592143953,0.6176475,0.64
0.003714968,0.578411102,0.58212607,0.62
0.001892463,0.635252655,0.637145117,0.61
-0.048347155,0.703720093,0.655372938,0.61
-0.032792694,0.659809411,0.627016716,0.61
-0.060267996,0.638092041,0.577824045,0.6
-0.061005372,0.680425406,0.619420034,0.6
-0.071641776,0.655454755,0.583812979,0.6
-0.051533123,0.657713473,0.60618035,0.59
-0.072951352,0.620144546,0.547193194,0.6
-0.083391355,0.624074101,0.540682746,0.59
-0.073786636,0.595878422,0.522091787,0.59
0.007622936,0.644551575,0.652174511,0.56
0.011818333,0.572458208,0.584276541,0.56
-0.102204639,0.604633033,0.502428394,0.55
-0.104244515,0.627933264,0.523688749,0.55
-0.116287198,0.612359524,0.496072326,0.54
-0.047157145,0.60009861,0.552941465,0.55
-0.130480674,0.553931653,0.423450979,0.54
-0.122301314,0.590001166,0.467699852,0.55
-0.017352275,0.534952998,0.517600723,0.55
-0.033565211,0.626446664,0.592881453,0.53
-0.032509721,0.528125525,0.495615803,0.51
-0.021005806,0.502724946,0.48171914,0.54
-0.038244637,0.551060557,0.51281592,0.55
0.01054269,0.596923351,0.607466041,0.57
0.022127354,0.566203892,0.588331246,0.58
0.043802015,0.657488763,0.701290778,0.58
0.054495277,0.62704128,0.681536557,0.58
0.06889158,0.55882901,0.627720589,0.57
0.072104154,0.589952826,0.66205698,0.57
0.06513516,0.520470202,0.585605362,0.57
0.068364244,0.568401515,0.636765759,0.56
0.072014867,0.61367172,0.685686587,0.58
0.06535274,0.56122297,0.62657571,0.58
0.08839113,0.614948452,0.703339581,0.59
0.042402071,0.55932653,0.6017286,0.58
-0.000157573,0.545056462,0.544898889,0.58
-0.011520894,0.608299851,0.596778957,0.56
0.037572508,0.568068266,0.605640774,0.59
0.018764979,0.551595151,0.57036013,0.63
-0.010530353,0.541777313,0.53124696,0.63
0.026490005,0.53947407,0.565964075,0.64
0.043930741,0.609619677,0.653550418,0.63
0.053997565,0.636177957,0.690175522,0.63
0.047448486,0.632195294,0.679643779,0.62
0.042977907,0.61441493,0.657392838,0.61
0.032485634,0.653415263,0.685900897,0.6
0.021992773,0.613968134,0.635960907,0.58
0.011690784,0.585195959,0.596886743,0.57
-0.008612499,0.588950396,0.580337896,0.57
-0.019089139,0.617463589,0.59837445,0.57
-0.01955995,0.625308394,0.605748445,0.55
-0.017040772,0.633170485,0.616129714,0.55
-0.037318324,0.589843154,0.55252483,0.54
-0.099632652,0.533189058,0.433556406,0.54
-0.048076044,0.542952359,0.494876315,0.54
-0.120605784,0.569783926,0.449178142,0.54
-0.068925689,0.541933954,0.473008265,0.55
-0.13164103,0.584202468,0.452561439,0.54
-0.061725337,0.549514711,0.487789374,0.55
-0.072677135,0.519315243,0.446638107,0.54
-0.020980288,0.514039934,0.493059645,0.56
-0.036595287,0.538735211,0.502139924,0.54
-0.012034156,0.60011065,0.588076494,0.54
0.001760286,0.511457503,0.513217788,0.54
-0.039043313,0.556281149,0.517237836,0.54
-0.03924729,0.536213875,0.496966584,0.54
-0.036554471,0.568803787,0.532249316,0.53
-0.036385677,0.520187795,0.483802118,0.57
-0.046176733,0.565080404,0.518903671,0.56
0.058419194,0.592310309,0.650729503,0.57
0.052931866,0.585104108,0.638035973,0.56
0.065667718,0.529410601,0.595078318,0.56
0.012754253,0.54083693,0.553591183,0.58
0.012476,0.543428838,0.555904838,0.58
0.032654216,0.552441895,0.585096111,0.58
0.032000606,0.604912996,0.636913602,0.61
0.008364707,0.66346091,0.671825617,0.63
0.036393939,0.611331403,0.647725343,0.62
0.055872777,0.605910599,0.661783376,0.64
0.029056798,0.575329244,0.604386042,0.65
0.045322971,0.631017327,0.676340299,0.65
0.050579266,0.63816005,0.688739316,0.65
0.041882978,0.600039601,0.641922579,0.65
0.039905999,0.550046384,0.589952383,0.61
0.034751142,0.682914019,0.71766516,0.61
-0.016339701,0.639837265,0.623497564,0.59
-0.059516899,0.669686556,0.610169657,0.57
-0.052636157,0.651251316,0.598615159,0.55
-0.068169831,0.638017297,0.569847466,0.57
-0.092340927,0.65130049,0.558959562,0.57
-0.113600742,0.659422874,0.545822133,0.61
-0.122370457,0.67088908,0.548518623,0.62
-0.093319474,0.64510864,0.551789166,0.67
-0.089990657,0.62665695,0.536666293,0.67
-0.044763033,0.655475438,0.610712405,0.69
-0.052772945,0.763771057,0.710998112,0.69
-0.037013573,0.709831893,0.67281832,0.69
-0.042802892,0.730399013,0.687596121,0.69
-0.049253971,0.71611613,0.666862159,0.69
-0.054376067,0.710007608,0.655631541,0.67
-0.062155709,0.708000839,0.645845129,0.69
0.054224079,0.700693071,0.75491715,0.7
0.076263891,0.665988207,0.742252098,0.72
0.086504375,0.618138671,0.704643046,0.76
0.106778327,0.835950792,0.942729119,0.75
0.148847591,0.67832154,0.827169131,0.77
0.062932652,0.754604042,0.817536693,0.77
0.068573771,0.74440062,0.812974392,0.79
0.160721617,0.728384912,0.889106529,0.79
0.089491112,0.728431046,0.817922158,0.8
0.08212836,0.721341133,0.803469493,0.76
0.08919506,0.781549215,0.870744275,0.73
0.05230214,0.819835305,0.872137445,0.72
-0.065838294,0.753285289,0.687446995,0.73
-0.083095823,0.766098201,0.683002378,0.73
-0.040054102,0.776128292,0.73607419,0.73
-0.039346525,0.74896425,0.709617726,0.73
-0.033673128,0.776424348,0.74275122,0.76
-0.038159684,0.719523072,0.681363389,0.77
-0.012765017,0.773909211,0.761144194,0.78
-0.007474849,0.629768372,0.622293522,0.78
-0.002242824,0.755528986,0.753286162,0.76
0.046832126,0.804067314,0.85089944,0.78
0.042364344,0.82245487,0.864819214,0.84
0.01969485,0.776191473,0.795886323,0.84
0.080428878,0.806008399,0.886437277,0.84
0.140287487,0.834409177,0.974696665,0.84
0.084191768,0.848006487,0.932198255,0.86
0.084193594,0.78293854,0.867132134,0.84
0.180479032,0.790837049,0.971316081,0.8
0.093363782,0.830582857,0.923946639,0.79
-0.006273551,0.807578087,0.801304536,0.77
-0.021565468,0.782811284,0.761245817,0.78
-0.04767846,0.784367681,0.73668922,0.79
0.042887813,0.787888408,0.830776221,0.8
0.053668791,0.832214594,0.885883385,0.79
